sentences,label
"bagus , murah , nyaman untuk transit . ",1
walaupun terlambat 40 menitan check outnya tanpa denda : ) sayangnya pintunya kadang susah dikunci dari dalam .,3
kamar tidak terang ac kurang dingin kamar mandi terlalu kecil wifi rusak lingkungan sekitar hotel asyik sih ada sarapan enak di dekat hotel namanya nasi uduk ibu maya disebelah alfamart .,3
"kebersihan kamar mohon diperhatikan , didalam kamar , bau toilet cukup menyengat . ",2
kamar luas dan bersih .,1
"kamarnya tidak seluas yang di foto , pakai lensa wide kali iya jadi lebar kesannya . pesan 3 kamar , overall nilai keren . ",3
"kamarnya nyaman , acnya berbunyi , lantai kamarnya kurang bersih tetapi makanan untuk sarapannya enak terima kasih airy . ",3
kamar yang di berikan letaknya paling pojok dan tidak nyaman .,2
"kamarnya nyaman , luas , pelayanan ramah , bersih , tetapi sayang lokasi susah dicari , keseluruhannya bagus . ",3
fasilitas oke .,1
harga sesuai dan gambar bukan tipuan .,1
ac cukup oke .,1
kamar nya bersih dan nyaman .,1
"lampu saja yang suka nyala mati , selebihnya sangat bagus dan murah . ",3
"cukup memuaskan , lokasi strategis . ",1
"kamarnya nyaman , bersih hanya untuk colokan minim sekali dan gordennya sangat tipis kelihat dari luar kamar . tetapi semuanya baik . terima kasih airy : ) . ",3
"koleksi interior nya asli keren sampai foto buat di ig , pasti balik lagi kalau ke jogja terimakasih iya airy babaranji . ",1
"gila tidak sih hotelnya mewah banget , lokasinya strategis banget pelayanan ramahramah . ",1
tvnya jadikan tv satelit dong biar asyik .,1
"hotel bersih pelayanan cepat dan ramah , airy banyak discount voucher nya . ",1
sayang lift tidak bekerja .,2
"saya stay 3 hari , tetapi snacknya cuma sekali saja heh . ",2
"saya suka , nyaman dan tenang , hanya saja kamar mandi sedikit berbau tetapi buat saya tidak masalah tetap puas . ",3
dekat dengan malioboro . kamar bersih tetapi kecil banget .,1
"sudah 2 kali di sini . servis , lokasi dan kamar oke . rate kompetitif . hanya saja cukup strict untuk waktu checkin . ",3
posisi strategis . kebersihan baik .,1
sarapan rasa standar .,2
"sudah baik , terima kasih telah menjamu dengan baik . ",1
"bersih , petugas ramah , lokasi strategis dan sekarang sudah jadi langganan tetap . ",1
menu breakfast kurang bagus .,2
"awalnya kami diberikan kamar yang belum dibersihkan . setelah kami keluhan , kami cukup puas . ",3
kamar mandi bersih tetapi kurang wangi .,3
"kamarnya bagus , wifi lumayan kencang , tetapi lokasinya agak susah ditemukan karena masuk ke gang yang a . ",3
nyaman dan bersih . ramah .,1
so far so good . bersih . nyaman . ac juga dingin . aman . tenang . cuma kadang toilet nya tersumbat .,3
dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar .,2
kamar sangat nyaman penjaganya sangat ramah baik pelayanannya hebat .,1
"kelengkapan mandi tolong diperbaiki iya . dua malam tetapi tidak dikasih handuk . selain itu , oke kok . ",3
"fasilitas biasa saja . tidak ada tisu toilet , dalam lemari berdebu . sepertinya mereka kurang teliti atau memang tidak dibersihkan . karena waktu saya check in lantai juga seperti belum di pel . no daily cleaning , jadi kalau mau dibersihkan harus bayar dan add fee lagi . dan suara berisik dari kamar sebelah tembus ke kamarku huhu . ",2
"lumayan lah . bersih , ramah dan dekat dengan tempat tempat kuliner dan mal . ",1
"ini adalah 1x saya pakai airy . kesan 1 memang beda pelayanan dengan hotel berbintang , tetapi fine . kaget surprise dan senang banget dapat box meal free pula . kebersihan kerapian kamar keren deh . apalagi kamar mandi bathup mantap wes . sayang ac kurang dingin , tv mati hidup sendiri berulangberulang bahkan respons resepsionis buruk . internet jelek banget . lumayan saja wes . ",3
"nyaman dan menyenangkan , . ",1
"air panas tidak berfungsi , wastafel bocor , tirainya kok kotor sekali . ",2
kamar luas tetapi kamar mandinya terkesan menyeramkan dikarenakan kurangnya lampu pencahayaan .,3
"aman , nyaman , strategis , dan ekonomis . ",1
harga yang ekonomis namun kualitas cukup baik !,1
"sejauh ini tuk resepsionis pelayanannya baik tetapi tuk fasilitas kamar sangat sempit banget , kamar . ",3
air panasnya berfungsi baik . dapat snack .,1
"petugas hotel sangat ramah , pelayanan istimewa . lokasi hotel juara , tepat ditengah kota , sangat dekat kemanakemana . ",1
"berisik , kamar kurang bersih , buat yang lainnya lumayanlah untuk budget segitu . ",3
seram kamarnya .,2
"pelayanan ramah , alat komunikasi dan barang elektronik fungsi , kamar mandi dilengkapi water heater yang berfungsi dengan baik . ",1
"kamar mandi kurang bersih , tidak ada fasilitas sabun dan sampo dari airy nya . ",2
"kemarin menginap di sini , 3 kamar 2 malam . 1 kamar tidak ada selimutnya , 1 kamar lagi tidak ada handuknya : ( sudah lapor ke resepsionis , cuma ditulis saja waktu saya balik belum juga dikasi . tetapi overall untuk harga menginap segitu worth banget , mungkin kalau ada waktu saya akan kembali lagi sekeluarga . ",3
kamar sempit dan bau serta jorok .,2
"kamarnya luas , lokasinya lumayan jauh dari jalan utama , tetapi kalau mau kemana mana pakai angkutan on . ",3
"nyaman , tenang dan strategis , cari lokasi makanan juga tidak jauh . ",1
sangat baik sekali dari semua hal .,1
sandalnya tidak ada . gratis wifi katanya ternyata tidak dikasih passwordnya aneh .,2
"air asin , ac tidak dingin , suara berisik . ",2
tempat nyaman . bersih . fasilitas oce . menyenangkan .,1
"kamarnya bersih dan sangat enak untuk dilihat , lokasi strategis , ada free snacks juga , saran : selimutnya sedikit dibesarinn . ",3
bersih ramah rapi fasilitasnya bagus dan berkualitas . saluran tvnya juga oke . untuk harga 100ribuan mantap deh .,1
"nyaman . ruangannya bersih dan luas , hanya saja wifi tidak jalan alias lambat . ",3
"pelayanannya ramah dan baik , satu saja sih . shower dikamarnya ada kerusakan , supaya diperbaiki . ",3
resepsionis ramah dan informatif .,1
"dari kondisi dan penampilan tempat amat baik , baik dari segi exterior dan interior baik . ",1
tidak enak banget lah pokoknya enakan bobo di rumah .,2
"tidak ada wifi di kamar lampu di kamar gelap , buat kecil kamar lokasi paling ujung wc kotor , tersumbat tidak ada air panas beberapa fasilitas di wc tidak berfungsi handuk kotor very bad . ",2
kamarnya agak sempit tetapi it's oke .,3
resepsionis friendly ke customernya .,1
"kamarnya cukup nyaman , pelayanannya juga cukup ramah . ",1
"bersih , nyaman dan memuaskan . ",1
"waktu menginap disana listrik hotel mati sampai subuh tidak menyala , tidak ada kejelasan dan kompesasi dari pihak hotel sampai saya dan beberapa orang terus nge push dan baru diberikan kompensasi menginap di htl lain pada jam 4 pagi . tolong diperbaiki sistem dan management hotel , sop dan customer care dari airy rooms . terutama dalam hal pelayannya . terimakasih . ",2
"pelayanan memuaskan , makanan enak , cuma kamar mandi agak bau . over all oke . ",3
"kecewa penjaganya karena kita datangnya sudah malam dan masih ada kerjaan balik lagi ke hotel sudah jam 11 malam , karena kesiangan bangun jam 11 . siang baru cari makan ketika jam 12 lagi mandi sudah di gedorgedor sama penjaganya dengan muka asam dan tidak ramah ketika kita bilang masih siapsiap dulu dengan galaknya dia bilang ' jangan lamalama dan itu orang menunggui di depan kamar . ",2
cukup bersih . tetapi bangunan sudah tua . jadi kurang fresh .,3
mantapp pokokee akan balik lagi .,1
"kamarnya bersih dan rapi , kamar mandinya juga bersih dan tidak bau , pelayanannya bagus . sudah full ac dan sarapan juga , semoga kedepannya semakin bagus lagi . ",1
"wc agak kotor , sampai malam brisik kena anak kecil kurang kedap suara . ",2
"shower mati tetapi ada keran , overall bagus sih , sesuai harga . ",3
"bersih , nyaman dan murah . ",1
fasilitas perlu ditingkatkan .,2
kamar kecil juga sempit .,2
fasilitas lgkap . asyik pokok e .,1
"pelayanannya ramah . tempat tidur nyaman , bersih , ac menyala air panas bisa di gunakan wifinya sangat kencang . mungkin yang perlu diperbaiki bau saluran air di kamar mandi , tetapi langsung hilang baunya sejauh ini sangat memuaskan . terimakasih . ",3
hotel tidak seperti hotel pada umumnya . bahkan seperti kost kost an anak kuliahan .,2
very good pelayanan dan good condition di airy rooms .,1
kamarnya bersih dan enak terus tempatnya strategis juga .,1
"baiknya cuma dekat dengan perbelanjaan cihampelas . kamarnya lembab , cat nya sudah lapuk , agak berdebu , seprainya kurang bersih dan tanpa logo airy rooms , debit air nya kecil ( kurang puas mandinya ) , tidak ada remote ac ( jadi minta petugas buat atur suhu . ",3
dekat dari bandara dan tempat berbelanja .,1
"strategis , pelayanan baik . ",1
terima kasih telah membantu says menemukan penginapan yang nyaman seperti airyroom . hanya saja saya salah memilih airyroom untuk menginap di jakarta selatan .,3
parkirnya luas . scuritynya 24jam recepsionisnya 24jam jadi saya ada perlu gampang . dan tidak tkt karena ramek .,1
"kamar tidak sesuai yang di foto ternyata sempit banget , posisi wastefel juga ada di dalam kmrmandi , sedangkan di gmbar posisi wastafel di luar , kamar mandi sempit juga pas menyalakan air dari shower bahkan mentok ke tmbok , kamar dari asbes jadi tadi kedap sura brisik kalau ada yang ngobrol dari luar stafnya jutekjutek ! mengecewakan . ",2
pelayanan lumayan baik . ruangan dan kamar mandinya pengap . wc agak tersumbat .,3
"kamar mandi panas tidak ada exausfan , ac tidak merata suhu dinginnya dan jendela terlihat dari luar karena tidak . ",2
ownernya ramah . dan aman . karena ini di kawasan kompleks dan ada keamanannya . tidak jauh kalau mau kemana mana .,1
rekomended ! kamar luas . ada sofa dan meja kerja . koneksi internet cepat . design kamar elegan . hotel yang bagus dengan harga murah !,1
"dari sisi pelayanan tidak ramah , reseption tidak ada ramah tamahnya dari cek in cek out , jam 11.30 listrik sudah di padamkan , seharusnya ada pemberitahuan lewat telepon seperti aplikasi penginapan lainnya . ",2
sangat memuaskan dengan harga segitu .,1
kamar bersih namun air panas tidak teesedia .,3
"pengelola di lapangan tidak komunikatif , kamar mandi masih kotor ( banyak kekuningan di keramik ) , ac kurang dingin , channel tv terbatas , pengelola lapangan jarang di tempat dan tidak ada tempat sampai namun sesuai dengan harganya 50 ribu . ",3
semua fasilitas dari kasur dan ruangan oke . yang buat saya kecewa wifi nya tidak bisa masuk ruangan kamar saya dan costumer pelayanan tidak melayani saya dengan baik . komplenan saya di abaikan . dan akhirnya saya capek keluhan terus . saya sudah menganjurkan pindah ruang tetapi saya di abaikan dan tidak di izinkan pindah ruang mohon untuk costumer servis di perbaik .,3
"nyaman , kamar luas , bersih . ",1
kamarnya tidak rapat dan tampak dari luar . selebihnya baik dan bersih .,3
"tempatnya nyaman , ada welcome snack nya . sangat menarik . ",1
lumyan kamarnya bersih tmpatnya juga di tengah kota recomended lah kejogja lagi inap disini lagi .,1
ruangan bersih dan rapi .,1
snack nya tidak ada yang ada cuma air mineral saja . tetapi kamar nya bagus kok .,3
"air panasnya mati , dan posisi hotelnya agak jauh dari kota . ",2
"air untuk mandi pagi tidak ada , dengan alasan habis dari pihak penginapan , jadwal kami jadi molor dikarenakan hal tersebut . konfirmasi pertama , kami diminta tunggu 15 menit , ternyata masih belum ada . konfirmasi kedua , kami diinfokan lagi proses pengecekan oleh pihak penginapan dan alhasil belum juga lancar air ke kamar kami . ",2
lumayan bagus nanti kalau ke jakarta lagi menginap di sini lagi .,1
"kamar bersih , pelayanan ramah , harga terjangkau , sangat memuaskan . ",1
"4 hari inap tanpa snack , padahal standar nya airy selalu ada snack . handuk di hari 3 tidak kebagian . kalau soal kebersihan tidak ada masalah . cuma fasilitas nya saja yang kurang bisa dipenuhi . ",3
"keren , fasilitas bagus . ",1
"room bersih , hanya lantai sedikit licin . ",3
harga murah tetapi serasa di hotel bintang 4 .,1
very bagus . tetapi banyak rambut .,3
"sangat tidak memuaskan , pelayanan buruk , petugas resepsionis sombong , punya sifat jelek suka mencurigai orang , dan membuat tidak nyaman , tidak ada niat bantu angkat barang , fasilitas kurang , sangat jelek baik segi pelayanan atau fasilitas . ",2
baik .,1
bagus dan ac dingin . recommended lah .,1
tempat nya bersih dan rapi harganya terjangkau pula .,1
kamarnya benar benar sesuai dengan yang ada di photo .,1
"cukup ramah pelayanan nya baik karena menyediakan pemesanan makanan minuman , namun perlu diperbaiki dari segi fasilitas kamar seperti stopkontak nya di tambah , air hangatnya kadang tidak berfungsi maka perlu di cek berkala . ",3
"tempat transit , makanannya enak . ",1
kamarnya bersih dan nyaman . homey .,1
ruang cukup nyaman .,1
walau kamarnya sempit tetapi ruangnya cukup nyaman .,3
"hotel nya bersih , rapi , aman dan nyaman . ",1
"lokasi cukup strategis meskipun di jalan satu mobil . seprai set lebih ditingkatkan kebersihannya . kamar dan kamar mandi akan terasa lebih segar apabila diberi pengharum ruangan . snack ada 3 macam cukup mengenyangkan untuk sarapan . air minum mineral botol sebaiknya yang 600ml , jangan 330ml karena terlalu sedikit ( dari sisi harga juga tidak beda banyak ) . ",3
lumayan kok . bersih tempatnya . nyaman juga . cuma agak jau ke jalan raya besar . tetapi don't worry ada angkot buat backpacker .,1
"ini adalah koskosan bertingkat , namun sikonnya tampak sangat padat penghuni , kurang terawat , dan menyedihkan : ( . ",2
"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien . ",1
"lokasi tengah kota , kamar nyaman . enaklah pokoknya . ",1
"oke . tetapi maaf , ada nyamuknya , kamar mandi agak bau dan tidak ada sejadah . ",3
sayang nya dapat yang dekat tangga jadi brisik kalau ada orf lewat .,2
"air nya agak bau , jadi harus dinyalakan agak lama biar baunya hilang overall lainnya tidak ada masalah . ",3
"over all is good , hanya saja toiletnya kurang nyaman , pelayanan nya baik . ",3
"kamar luas , kamar mandi baik , ac dan air hangat oke . hanya penerangan kurang terang dan cat tembok banyak yang mengelupas . overall oke dan recommended . ",3
"wifi error , kamar mandi kotor , shower air hangat tidak menyala . ",2
"baik , dekat dengan sekolah jadi agak berisik . ",3
"handuk dikamar hanya 1 padahal pesan untuk 2 orang , beberapa kali minta ke resepsionis dan room boy tetapi tidak di antar bahkan sampai check out . beberapa fasilitas seperti rak handuk dikamar mandi rusak , pintu kaca sebaiknya ditambahkan gorden atau diganti dengan pintu biasa , kalau siang panas karena kaca . seprai dan bantalnya kotor penuh daki . ",2
lokasi memang agak masuk ke dalam gang dan belum ada plang airy karena baru seminggu hotel ini beroperasi . tetapi kualitas dan pelayanan hotel oke banget !,3
tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,3
"yang dibeli melalui traveloka airy hotel , kenyataan nya sampai di alamat ternyata bukan airy melainkan ameera hotel . ",2
"kamarnya bersih , acnya dingin , servis ramah , proses check in mudah , harga bersahabat . ",1
"oke saja lah , wi - fi tidak ada . ",3
pelayanan nya ramah dan baik sekali .,1
air panasnya tidak bisa di setting ukuran panasnya . jadi kalau mau mandi pakai air panas agak susah .,2
"kamar bersih walaupun kecil , ramah . ",1
kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah .,1
"kamar nyaman , water heater nyala , ac adem , wifi lumayan youtube gapernah buffer , tv oke lah , tetapi tidak dikasi breakfast : ( juga kolamnya tidak bisa berenang karena kotor , padahal 2 malam disana . overall oke . ",3
recommended untuk yang mencari tempat menginap murah .,1
memuaskan tetapi toilet kurang bersih . tidak bisa di flush closetnya . dan handuk hanya satu . dan hotel .,3
